reviewer_id,timestamp,company_name,company_type,company_size,company_address,is_review,review_content
9b95c3,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,quy trình cải thiện tốt hơn rất nhiều đừng nghe những gì người khác nói mà hãy tự bạn trải nghiệm
02e0a1,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",FALSE,"đọc review sợ hãi các thứ. 9 người 10 ý không biết đường nào mà lần nghe đồn mobile ở đây có lương cao lắm hả các bác, ai phỏng vấn rồi cho em tí kinh nghiệm với"
6f5da4,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"bạn muốn trải nghiệm cảm giác cống hiến làm việc cả năm nhưng đến gần cuối năm công ty méo gia hạn hợp đồng mà không có lý do chính đáng bất ngờ chưa bà già , không báo trước 1 tháng gần những ngày cuối hợp đồng mới báo công ty sẽ không renew nữa, làm cho nhân viên không kịp trở tay và bỗng dưng bạn thất nghiệp thì có thể cân nhắc vào làm"
54a400,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"lương ổn 3k , thưởng thì lead khoảng 3 tháng lương, dev khoảng nửa tháng đến 1 tháng lương"
e7922e,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,công ty này đang tuyển người sau 1 đợt đuổi người và bố thí tháng 13. ace nào vào làm thì xác định tháng 12 bị đuổi để đỡ trả tiền bonus hay tăng lương nha. chưa từng thấy 1 công ty giáo dục nào có cách tôn trọng nhân sự kiểu này né né gấp
b9466d,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,hr thiếu chuyên nghiệp. báo 1 tuần là có kq phỏng vấn mà đợi hoài không thấy. biết là rớt nhưng cũng nên làm việc chuyên nghiệp tí chứ nhỉ
dbc9ff,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,người phỏng vấn còn hơn thua háo thắng lắm. nhìn cũng già mà tính thì cũng trẻ trâu. tranh luận không vì mục đích học hỏi tìm ra giải pháp mà vì muốn chiến thắng.
e1f879,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,bên này lắm lead z lạm phát title vcl toàn thành phần ảo tưởng
8845d7,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"bài test kiểu ngáo như vậy nên tìm ứng viên như thế nào mới dc , hèn gì đăng tuyển spam liên tục. quy trình quá rờm rà và tốn thời gian."
2.43E+24,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,đưa mấy đứa nhóc choai choai ra phỏng vấn bố đời vcc. đéo hiểu công ty nghĩ gì
58f385,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",FALSE,thằng nào đưa cái bài test ngáo đá vậy
0e33c4,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",FALSE,mấy chú ứng viên đừng ngạc nhiên khi thấy code mình nằm trong project của bọn này nhé
17a38b,4 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"công ty không có lương tâm, thiếu chuyên nghiệp, việc thì nhiều deadline vô lý, đuổi việc không lý do không báo trước, không tăng lương sau khi gia hạn hđ, không lương 13, không teambuilding. ai muốn kiếm việc ổn định thì không nên vào đây, bị đuổi không biết lý do luôn."
932098,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,nếu bạn trả lời xuất sắc tất cả các câu hỏi tech thì chúng nó sẽ hỏi bạn những câu hỏi khó khác để ép bạn bỏ cuộc. chúng nó chỉ thích những đứa gà gà như chúng nó thôi. đó là vòng culture fit đó. bọn điếm chó
cac4d5,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"hình như mới đổi quy trình tuyển dụng nên lần này app lại cũng lần thứ 3 thì phúc lợi tốt hơn hẳn. mấy bé hr nói chuyện dễ thương gần chết. mình làm cũng được mấy tháng thôi nhưng môi trường thân thiện thật các bác không phù hợp lại cay cú, say no với drama. scope of work hiện tại thấy thấy hơi nhiều mà hợp lý, dù sao cũng là công ty startup công nghệ trẻ mà nên thông cảm được system còn hơi non. đói teambuilding mà chưa có miếng nhé mà cũng sắp r, đợi công ty giàu tý nữa quá"
936729,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,lương treo đầu dê bán thịt chó
b8b1ff,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"công ty lại tiếp tục sa thải hàng loạt. haiz. khác lần trước, lần này nói là công ty gặp vấn đề tài chính. nchung là cảm giác bất an khi đi làm. không gồng mà cứ xả người rồi sau này lại tuyển vào vậy thì không ai dám ở lại làm."
844fb5,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"công ty có nịnh thần khinh thường team tech, nói tech không giúp ích gì, không đem lại value trong công ty."
d2cfcc,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,công ty toàn bọn thiểu năng làm thì ít chém gió thì nhiều
16c1b9,2 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"công ty sa thải nhân viên hàng loạt vì lý do tài chính mà làm new year party đồ, checkin sang chảnh đồ, up facebook pr đồ. sa thải người ta mà bắt ngta gửi mail xin nghỉ việc rồi mới chịu cung cấp giấy tờ. đề nghị cơ quan chức năng vào thanh tra về tài chính và các vấn đề về lương lậu với công ty này. nhất là quy trình tuyển dụng và sa thải nhân viên. anh em thấy công ty này tuyển dụng thì né ra."
0abeb2,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"phỏng vấn vị trí backend trước khi làm phỏng vấn thì được giao hometest dựng source code, thấy tốn thời gian nhưng mà cũng coi như cơ hội học hỏi nên mình quất luôn. ở đây được hỏi nhiều về optimization và design solution, nghe có vẻ sẽ áp dụng nhiều thứ hay ho, cơ mà chưa join vào làm nên không biết được. góp ý nhỏ với người phỏng vấn nếu a đọc được, a đừng kêu là project đang có đống bùi nhùi anh ơi, ứng viên nghe sợ lắm ?"
cbd2f0,5 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"mình chỉ vào phỏng vấn thôi nhưng thấy thiếu chuyên nghiệp quá. trình dev ở đây cũng tàm tạm, chắc hợp mấy bạn chưa có kinh nghiệm. bạn nào apply nên cân nhắc vì khá mất thời gian vì công ty nhỏ với lại không được chuyên nghiệp cho lắm."
b761ca,4 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,mình không biết công ty này chỉ có 1 2 người làm hr hay sao đấy. rep chậm. process lâu. pass hay fail cũng im thin thít.
16d53b,3 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"sếp thân thiện dễ gần, tech ổn hr dễ thương lương upto 3k nhưng hoàn toàn có thể cao hơn rất nhiều nếu bạn đủ năng lực ?"
ca7aa0,5 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",TRUE,"công ty dạng tư bản nên mấy sếp không quan tâm đến cảm xúc nhân viên, làm được thì làm không được thì đuổi"
690778,5 năm trước,Manabie International Pte Ltd,product,51-150,"District 1, Ho Chi Minh",FALSE,ở đây có lương tháng 13 không mọi người. thấy đa số startup sing đều không có lương 13
6e94c0,8 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,chuyên bày trò để nhân viên tự nghỉ và tỏ ra mình cao thượng một bầu trời ảo tưởng sức mạnh và một bầu trời giả tạo. một lời khuyên chân thành nếu như không muốn mất thời gian tìm kiếm công việc tiếp theo thì đừng vào [COMPANY] ! from with love.
e0ac59,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"cha sếp công ty này như shit, nói shit nó còn có công dụng làm phân bón, chứ cha này bón phân chắc hư đất hư cây hết"
da32da,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,'[COMPANY] là nơi làm việc tuyệt nhất quả đất. chúng tôi luôn luôn chiêu mộ anh tài tứ phương! dô dô.'
a84564,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"[COMPANY] là môi trường tốt, học hỏi được nhiều, toàn senior. mọi người và giám đốc thân thiện"
91d10e,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"các cháu à, để bác nói cho các cháu nghe. công ty chúng ta có trở nên vẻ vang hay không, đội ngũ chúng ta có được sánh vai với các đội ngũ thuộc cường quốc năm châu hay không, chính là nhờ một phần lớn ở công lao học tập của các cháu. nên đừng có hễ tí là than thở, nhé!."
ab111a,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"các bạn khi bình luận về công ty xin hãy cẩn thận trong ngôn từ và đề cao sự minh bạch. bởi vì đôi lúc, báo ứng nhãn tiền tai bay vạ gió, các bạn nhé!"
7da0cf,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,mấy bác dưới cứ nói quá! ngoài việc sếp chơi dơ bị nhân viên kéo cả gia đình lên hỏi chuyện cho ra lẽ thì công ty đạt đủ 100 điểm nha.
d77253,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"mỗi nơi đều có cái hay và cái dở riêng của nó, mình cũng 1 thời là nhân viên cũ của [COMPANY], mình bị đuổi khi không còn giá trị nữa chả làm gì sai mà vẫn bị đuổi, nhưng dù gì nơi đó cũng có nhiều kỷ niệm đối với mình, mình cũng không trách gì cả, bởi mỗi nơi cho ta mỗi kinh nghiệm khác nhau dù là tốt hay xấu. ở đó mình được quen biết những người anh người em và người bạn mới."
b766f4,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"mấy chế bớt bớt đi, tui đây chưa thấy ai suốt ngày nói xấu sếp hoặc công ty cũ mà thành công hoặc chí ít ra gì đó cả nhé. túm ba tụm năm buôn chuyện, sao thấy giống mấy đứa con nít hay ngồi nói xấu giáo viên vậy ta, lớn hết rồi mà, hay đang hồi xuân?"
c0382a,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"mới nghỉ công ty được một thời gian, nay mò lại thấy stt này, đánh giá công bằng là công ty tốt, có đào tạo nhân viên đầy đủ, điển hình là mình đi ra giờ form éo nào cũng có kaka. trước khi nghỉ sếp còn kéo lại cho quà, giờ còn giữ, thấy vui vui."
486baf,6 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"công ty như shit, làm ăn vừa chán vừa dở"
46f826,5 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"xin chào mọi người! em dự định ứng tuyển vào đây mà đọc các cmt của anh chị từ 3 năm trước rồi, không biết có anh chị nào apply thời gian gần đây tầm 1 năm không cho em xin chút review với ạ. em cảm ơn mọi người nhiều"
e8cc3c,2 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"em mới gửi cv cho phía công ty, cho em hỏi là công ty hiện tại có còn tệ như review hong ạ"
56830a,8 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"sau nửa năm chạy deadline vật vã, công ty quyết định cho nhân viên đi nghỉ dưỡng tại [COMPANY] để hưởng thụ ?."
c2a708,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,FALSE,"cho xin ý kiến về công ty với . giờ giấc làm việc , môi trường thế nào ? OT có lương ?"
65b3d8,7 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"công ty xàm, anh sếp thích gái nên trai làng trừ trai vợ, trai cong đều kiếm chuyện chửi lên đầu lên cổ cho người ta tự nghỉ. gái làng thì cũng đâu có vừa, cô account, chị content tranh sủng, tai bay vạ gió, đủ chuyện thị phi, sân si đây có đủ. ai thích hóng chuyện thì nên vào, ai muốn tìm cho mình vùng trời thăng tiến thì đừng nên mất thời gian rồi kẻo lại bị mang tiếng xấu từ miệng đời gian ác"
4f71ca,3 năm trước,MangoAds,product,1/1/1950 0:00,319 Ly Thuong Kiet District 11 Ho Chi Minh,TRUE,"công ty lương thấp , OT không lương , các bạn fresher junior không nên vào làm"
ebe929,5 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,công ty không trả bảo hiểm full lương. lúc ký hợp đồng thì đòi xem payslip ở công ty cũ.
65e582,4 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,"công ty có lộ trình thăng tiến rõ ràng. học hỏi được nhiều từ cách hoạt động và vận hành của công ty. môi trường thân thiện, quốc tế, có thể chia sẻ ý kiến với sếp. có bị ảnh hưởng từ covid nhưng cũng có những biện pháp để nhân viên cảm thấy không quá hoảng loạn"
a96954,4 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,"môi trường làm việc chuyên nghiệp và open là điểm mạnh của công ty. ở đây, mình học hỏi và nhận được support rất nhiều từ đồng nghiệp. manager với open mindset, sẵn sàng tiếp nhận và phân tích những ý kiến đóng góp. vì vậy mà value và idea của mình được thừa nhận và coi trọng. benefit good, giờ làm việc flexible, chú trọng work life balance. là môi trường thích hợp để mình gắn bó lâu dài"
c07045,4 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",FALSE,"'[COMPANY] thực ra là [COMPANY], còn [COMPANY] thế nào thì các bác tự tra đi nhé.'"
bbc68a,4 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,quan trọng nhất là không bao bảo hiểm phải OT
178367,3 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,"không biết nội dung phỏng vấn tuỳ thuộc vào người phỏng vấn hay không nhưng vừa rồi vừa được phỏng vấn tại [COMPANY]. phỏng vấn giống như là điều tra lý lịch ứng viên và dự án của các công ty khác vậy. hỏi kỹ đến mức thái quá đã không muốn trả lời r cứ gặng hỏi đủ đường, đến chịu."
00a1ee,1 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,né gấp. bọn này vs [COMPANY] hình như là 1 thì phải.
efd833,1 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,"nlkn chăm sóc đồng nghiệp nam chu đáo, vui vẻ, thích cùng đồng nghiệp đi chơi, cắm trại, uống sâm 3 sâm"
0c7ceb,1 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,trải nghiệm phỏng vấn cực kỳ tồi tệ. interviewer của [COMPANY] là những người thô lỗ và thiếu nghiệp vụ phỏng vấn nhất mà mình từng biết.
ff11bb,2 năm trước,Mantu,outsource,1/10/2026 0:00,"Viettel Building, 285 CMT8, TP Hồ Chí Minh",TRUE,"quy trình phỏng vấn gồm 2 vòng, 1 với techical manager 2 là với hrm. vòng tech phỏng vấn hỏi không khó lắm các câu hỏi leetcode ở mức medium cộng thêm các câu tình huống. nhưng vòng khó chịu nhất là với hrm, mình có cảm giác bị gặng hỏi chính để ép lương ứng viên xuống và phóng đại [COMPANY] lên mặc dù phúc lợi không có gì đặc biệt, bảo hiểm đóng 60 nhé anh em, hằng năm tăng lương ít khó chịu nhất là trước khi phỏng vấn đã bị ép hỏi mức lương hiện tại và lương mong muốn, khi hỏi hr ngược lại range lương thì tìm cách đánh lạc hướng bảo là lương thỏa thuận theo năng lực gt các bác cứng lên không nói rõ range lương thì đừng interview, tốn thời gian lắm"
7.00E+245,7 năm trước,Maruweb Viet Nam,product,1/1/1950 0:00,9 Hoa Cau Phu Nhuan Ho Chi Minh,TRUE,"giờ giấc thoải mái, ngày làm 7h xin nghỉ không bị trừ lương gần như không có OT, chưa nghĩ ra"
d10905,1 năm trước,Maruweb Viet Nam,product,1/1/1950 0:00,9 Hoa Cau Phu Nhuan Ho Chi Minh,TRUE,"công ty bóc lột sức lao động, quỵt lương"
b8fffa,2 năm trước,Maruweb Viet Nam,product,1/1/1950 0:00,9 Hoa Cau Phu Nhuan Ho Chi Minh,TRUE,công ty gia đình muốn pass phỏng vấn bạn phải bợ đít mới được
63450c,7 năm trước,Maruweb Viet Nam,product,1/1/1950 0:00,9 Hoa Cau Phu Nhuan Ho Chi Minh,TRUE,"mới vào làm cty giờ giấc khá thoải mái, t7 cn nghỉ làm 7h onl fb hết 5 bảo hiểm"
34900f,4 năm trước,Marvy Co.,outsource,1/1/1950 0:00,"Phu Nhuan, Ho Chi Minh",TRUE,"môi trường làm việc trẻ trung, năng động"
48a3d1,9 tháng trước,Marvy Co.,outsource,1/1/1950 0:00,"Phu Nhuan, Ho Chi Minh",TRUE,"hr làm việc thiếu trách nhiệm. phỏng vấn tech thì techlead thái độ tệ, coi thường"
c914b6,2 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",TRUE,lương thấp chế độ không có gì mà lúc nào cũng như tốt nhất tốt nhất anh em không nên join
357dd1,5 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",FALSE,ai cho e xin ít review về vị trí tester của công ty với ạ.
7c8e36,2 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",TRUE,"mình là dev cũ ở đây, công ty có ông sếp hơi bị ối dồi ôi, suốt ngày chì chiết, chê nhân viên. môi trường không mấy thân thiện. công ty 3 năm mà làm như big4. làm việc hơi bị stress."
1557fb,2 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",TRUE,"mình làm nhân viên cũ vị trí dev ở đây. thấy công ty có ông sếp hơi bị ối dồi ôi, suốt ngày chì chiết, chê nhân viên. môi trường không mấy thân thiện. công ty 3 năm mà làm như big4. làm việc hơi bị stress"
7fa625,2 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",TRUE,"công ty toxic, sếp toàn nói viển vông, hay nói xấu nhân viên. công ty thì bé mà họp lắm. họp xong chả giải quyết vấn đề gì"
a33e44,1 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",FALSE,định apply mà đọc review e không dám vào luôn ạ sếp hãm lắm à các anh chị
a5a9ab,2 năm trước,Matech Mobile,product,1/1/1950 0:00,"Thanh Xuan, Ha Noi",FALSE,mấy chị hr cho em hỏi công ty mình blacklist dài không ạ. em đang tính ứng tuyển mà sợ trong danh sách blacklist quá
fa5434,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,FALSE,cuối năm rồi trả nợ cho người ta sống với [COMPANY]. mua thì mua mà không trả tiền. lạy
ef22ec,1 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"mình từng làm mer ở đây được 1 thời gian, theo quan điểm cá nhân thì mỗi công ty đều có mặt tốt và không tốt. bản thân mình không phù hợp nên xin nghỉ. mình thấy có 1 vài review thật sự có vấn đề, ví dụ mình thấy có bạn than rằng bị chửi vô cớ, nhưng phải nhìn nhận thực tế là mình có hoàn thành việc của mình tốt hay chưa, làm đúng hay sai, nếu làm sai làm thiệt hại cho công ty thì bị trách phạt là có sai không ? đi làm thì sẽ có nhiều phía áp lực, không hợp thì xin nghỉ, hãy nhìn nhận khách quan từng vấn đề, đừng vì 1 vài cá nhân làm ảnh hưởng tới quyết định của bản thân."
02f282,1 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"khi nghỉ việc công ty cũ, mà bỏ ngang thì đã là không có trách nhiệm rồi. nếu cảm thấy không hợp thì xin nghỉ làm, chứ sao lại đi nói xấu sếp cũ và công ty cũ của mình như vậy? theo mình biết thì công ty này cảnh quan rất đẹp và chủ rất tử tế."
ee09a6,1 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,FALSE,có ai review mới nhất không ạ?
2c91ec,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"công ty ổn, nhưng làm việc khá cá nhân theo từng phòng ban, cá thể, mỗi lần qua lại giữa các bp phải có chung chi lợi ích, đặc biệt hôm nào không có chú tổng thì chạy việc"
db3563,1 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,nộp đơn xin nghỉ 88 lần không duyệt. áp lực chịu không nổi nên mới nghỉ ngang. nghỉ ngang chỉ thiệt thòi cho người lao động thôi. 1 người nghỉ ngang có thể lỗi của người lao động. 1 tháng mà 3 4 người nghỉ ngang là nên hiểu đi hé
de2eb9,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,FALSE,có ai cho mình xin review vị trí merchandiser ở đây không ạ?
1244c2,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,18 tầng địa ngục. ai muốn sống ở địa ngục thì xin mời
80e9d0,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"trưởng phòng phát triển sơ hở là alo, má hả má, má coi á."
9baa01,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,FALSE,công ty này thấy tuyển quanh năm suốt tháng luôn nên không lẽ là bị toxic như mấy comment ở dưới thật hả ta ?
d7f33c,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"nói chung người ta thích tuyển sinh viên mới ra trường vào để dễ tẩy não, dễ dạy. chứ người có kinh nghiệm đi làm ở những công ty khác rồi, vào phòng phát triển đều không trụ được ở đây lâu. bonus là ở đây rất thích người biết nịnh, họ luôn nói là chị thích những bạn trung thực ngay thẳng, ừ, nhưng các bạn cũng phải biết nịnh mới sống ở đây được lâu. vậy đó, nên ở nhà luôn cho khỏe chứ đi làm chi mà phải bưng cơm rót nước, nghe chửi vô lý vcl mà còn phải gật đầu dạ đúng với người ta"
9e7f5d,2 năm trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"không cần nói gì nhiều chỉ cần biết là ở đây đã từng có những người nghỉ ngang và chấp nhận bỏ cả một tháng lương khi gần đến ngày nhận lương vì không thể nán lại ở cái phòng phát triển thêm một ngày nào nữa, không thể chịu đựng nổi sự dày vò, tra tấn và xúc phạm về tinh thần lẫn thể chất. khinh khủng lắm!"
17ab8c,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"công ty cho ng lên viết bài không ngừng, nhân viên công ty ăn nằm với đối tác đã có vợ con, công ty bt rõ nhg không xử lý, mtruong lm vc như vậy mà đi tìm ng, có phải công ty đàng hoàng không vậy"
5e5aba,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"mấy bà lên đây review cũng trùm dại, nếu không được cưng và ô dù [PERSON]. v ở lại được đến hiện tại sao, nó trèo đèo lội suối cưỡi ngựa ngược xuôi với đtac công ty như thế lẽ ra đã bị. banned từ lâu rồi, cho nghỉ chứ không nói nhìu, đây chức vụ leader còn không mất, nghĩ lại đi mấy mom, trà xanh à còn rẻ thì không kén ng dùng"
ff10ac,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"tớ đi làm lấy lương nuôi gia đình, cách đây mấy năm trước công ty dưới quận 8 còn nợ lương tớ nữa kìa, giờ vào đây làm thấy lương bổng trả đều hàng tháng, bớt đi cho tớ còn làm việc lấy tiền mua sữa cho con, không làm thì nghỉ nhưng đừng để tớ bị dồn quá nhiều việc vì những review chẳng đâu vào đâu, nhờ mấy bác mà tớ phải OT thêm đó, nói không dám cảm với ơn luôn"
cd29e1,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,FALSE,"ở đâu mà chả có người này người kia đừng có mà quy cho công ty. mở ct làm eng kinh doanh no 8. tìm dùm và cho vài cái tên ct hoàn hảo cái, chắc xem film hq riết rồi mơ mộng hão huyền, môi trường hoàn hảo, đi làm lương cao việc nhẹ."
4abb30,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"cũng nhờ mấy người ghen ăn tức ở, tám chuyện, hóng dép, thổi phồng câu chuyện, ủa bộ tính cho người ta không tuyển thêm nhân viên hả, để làm gì vậy? mở công ty cạnh tranh hay chi"
6f31bc,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"dzô được mấy hôm t cũng nghỉ, thử việc tại [COMPANY], phòng có 3 leader, 1 làm từ xa nghe đâu khó liên lạc thấy mặt hẹn trước mới gặp được, 1 [PERSON] nợ trăm tỷ hành hạ tập thể lên xuống, hiềm khích với [PERSON] vì vụ thiếu ctu tt bầy nhầy với không hàng công ty, so còn lại đang nỗ lực vượt sóng gió nhưng oãi lắm rồi vì phải OT do chuyện chị [PERSON]"
ffd1a1,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"vào mà được giao vô nhóm v. leader thì nghỉ ngay kẻo muộn, bả này đang nợ chứng từ như chúa chổm, đọc mail hay đọc nhóm công việc phòng phát triển sẽ hiểu, nhưng công ty không dám cho nghỉ vì nghe đâu có quan hệ vượt giới hạn với không sộp ở mỹ, giờ làm trong ppt thì lót dép hóng drama nha m mom"
8a1056,9 tháng trước,"May Oasis - Oasis Garment Co., Ltd",,,,TRUE,"khó làm việc quan liêu, ktoan tiếp tay không hài ra cái sai. qtrinh nhập xuất nhiều thâm hụt, kết nối thì đi tiếp, không thì bài trừ, nsu và audit không ksoat đến"
4ca4af,7 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",TRUE,trả lương đê
bbf0a7,7 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",TRUE,"ăn trên công sức của nhân viên, rất dơ"
75e7f2,7 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",TRUE,không trả lương thì cũng đóng thuế đi cho mấy bạn nghỉ rồi làm quyết toán thuế trời. sao mà ác quá
dd88e4,7 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",TRUE,"tất cả là vở kịch lừa đảo hết nhe, những người còn ở lại họ cũng đang diễn vì đồng lương và không có chỗ để đi thôi hahaa"
cbb043,7 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",FALSE,có thông tin khi nào công ty trả lương chưa mọi người ?
2f5c6b,5 tháng trước,Mediastep Software Inc.,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",FALSE,"đâu k0 mấy đứa, anh này mồm ăn chay, miệng phật pháp, ăn nói nhỏ nhẹ hiền lành mà làm vố này chắc mấy đứa bất ngờ đúng k0, t cũng không ngờ luôn đấy"
